ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Chromopainter4,Country,Class_big,Class_small
HEL_BA9252AA_AS,-0.00568939,-0.0159887,-0.00460015,0.00870294,0.00949661,-0.0014917,-0.0156301,-0.0236584,0.0143405,0.00276897,-0.0116156,0.0171332,0.00864938,0.00812368,-0.000768063,-0.00242727,0.0101477,0.00288083,0.00570112,-0.00494359,hpEurope,United_Kingdom,Europe,Europe_United_Kingdom
HEL_BA9168AA_AS,-0.00912262,-0.0120645,-0.00129106,0.00931359,0.00201525,-0.00316246,-0.00812372,-0.0133065,0.00720075,0.00403264,-0.0107985,0.00273913,0.00169758,0.00447545,0.00935843,-0.00988751,0.00800368,-0.00341662,0.00566486,0.00311724,hpEurope,United_Kingdom,Europe,Europe_United_Kingdom
HEL_BA9793AA_AS,-0.0081829,-0.0150341,-0.00112532,0.00760294,0.00499696,-0.00116151,-0.0098979,-0.0129196,0.00956632,0.00279408,-0.00658533,0.027954,0.0102555,0.00567289,-0.000752999,-0.0011223,0.00434731,-0.00105748,-0.000514955,-0.0020659,hpEurope,United_Kingdom,Europe,Europe_United_Kingdom
HEL_BA9273AA_AS,-0.00887159,-0.0130396,-0.00138047,0.00824086,0.00209332,-0.00116371,-0.00726471,-0.0115235,0.00583837,0.00126152,-0.0078999,0.00173348,-0.000212936,0.00747797,0.00246685,-0.00865795,0.00641619,0.00130129,0.00037571,-0.000731926,hpEurope,United_Kingdom,Europe,Europe_United_Kingdom
HEL_BA8870AA_AS,-0.00887481,-0.0139853,-0.0010995,0.00753685,0.00737901,-0.000559913,-0.00911884,-0.0150488,0.0149256,-0.00682794,0.00269113,0.0655889,0.030766,-0.00804384,-0.00545402,0.00953678,0.00253987,-0.000903742,-0.00231933,-0.0117708,hpEurope,United_Kingdom,Europe,Europe_United_Kingdom
HEL_CA6361AA_AS,-0.00750023,-0.0144236,-0.00126063,0.0087041,0.00266839,-0.00240307,-0.00991696,-0.0147792,0.00537332,0.00215294,-0.00464583,0.0141752,0.0093035,0.00309659,0.00772708,0.00107723,0.00549419,-0.00335867,0.0093718,-0.00102224,hpEurope,United_Kingdom,Europe,Europe_United_Kingdom
HEL_CA6363AA_AS,-0.00748186,-0.0135824,-0.00196216,0.00669367,0.00522159,-0.000944985,-0.010534,-0.0151249,0.0122974,0.00110351,-0.0101865,-0.00199387,-0.00381297,0.0149662,0.00199825,-0.0101783,0.00776629,-0.0089026,0.000196285,-0.00277366,hpEurope,United_Kingdom,Europe,Europe_United_Kingdom
HEL_CA6366AA_AS,-0.0128942,-0.00637342,0.000777125,0.00809749,-0.00743941,-0.00196082,0.0102301,0.0123877,0.00488486,-0.00893666,0.0023651,0.0140479,0.0132986,-0.00616419,0.00087224,0.00570725,-0.00221398,-0.000154259,-0.000263518,-0.00562655,hpEurope,United_Kingdom,Europe,Europe_United_Kingdom
HEL_CA3119AA_AS,-0.00890663,-0.0125569,-0.00104737,0.0078454,0.00509128,-0.00101315,-0.00865291,-0.0150503,0.00725208,0.00341496,-0.00795239,0.012762,6.48074e-05,0.00384753,-1.56022e-06,-0.0013425,0.00801464,0.000781912,-3.79412e-05,-0.000303137,hpEurope,United_Kingdom,Europe,Europe_United_Kingdom
HEL_AA1881AA_AS,-0.0065821,-0.0151946,-0.00392614,0.00715026,0.00565064,-0.0032901,-0.0129416,-0.0201144,0.0128704,0.00158643,-0.0145893,0.00366781,-0.00472537,0.0133618,0.00468008,-0.00892508,0.0113116,-0.00323556,0.00972449,-0.00141417,hpEurope,United_Kingdom,Europe,Europe_United_Kingdom
HEL_AA1880AA_AS,-0.00683559,-0.0147996,-0.0034459,0.00681138,0.00535642,-0.00284502,-0.0125868,-0.0194174,0.0139731,0.00126831,-0.0151477,0.00316451,-0.00428218,0.0129331,0.00370335,-0.00857123,0.0105392,-0.00365666,0.00779177,-0.000524324,hpEurope,United_Kingdom,Europe,Europe_United_Kingdom
GCA_003058805.1,-0.00804543,-0.0121072,-0.000993792,0.00702669,0.0027789,-0.00185453,-0.0108289,-0.0143255,0.0121739,0.00272345,-0.0107489,0.000420779,-0.00154001,0.0109697,0.00142704,-0.00275442,0.00897027,-0.0017313,-0.00177946,-0.00120211,hspNEurope,United_Kingdom,Europe,Europe_United_Kingdom
GCA_024411395.1,-0.00748643,-0.0135965,-0.00195612,0.00669066,0.0052413,-0.000956977,-0.0105953,-0.015185,0.0123939,0.00101621,-0.0101964,-0.00157413,-0.00363172,0.014929,0.00187487,-0.00997659,0.00775843,-0.00894686,0.000126651,-0.00300948,hspNEurope,United_Kingdom,Europe,Europe_United_Kingdom
GCA_024411415.1,-0.00750137,-0.0144308,-0.0012594,0.00870357,0.00269899,-0.00239456,-0.00992058,-0.0147564,0.00543047,0.00211236,-0.00448507,0.015123,0.00973507,0.00283389,0.00762574,0.00123803,0.00543053,-0.0032992,0.00931159,-0.00111811,hspNEurope,United_Kingdom,Europe,Europe_United_Kingdom
GCA_000008785.1,-0.0164301,0.0204624,0.0146345,-0.0161027,0.010442,0.00362072,-0.00905773,-0.00956391,0.0113499,-0.0004965,-0.0025545,0.00597429,0.00726781,-0.0171167,-0.000939442,-0.0326417,-0.00180524,-0.00529014,0.0269537,0.0256934,hpAfrica1,United_States,North_America,North_America_United_States
GCA_014497205.1,-0.0147914,0.0132313,0.0108695,-0.00792211,0.00503784,0.00216036,-0.003446,-0.00484166,0.0038073,-0.00136626,-0.000591007,-0.0051201,-0.00449642,0.000735109,-0.00247522,0.0378171,-0.00216025,0.00776088,-0.0242328,-0.0137523,hpAfrica1,United_States,North_America,North_America_United_States
GCA_014496665.1,-0.0168131,0.0208739,0.015159,-0.0155203,0.00839285,0.00313841,-0.00627422,-0.00473397,0.0125287,-0.00452181,-0.00459152,0.0148731,0.0147155,-0.0121014,-0.00371167,-0.00387066,0.000656321,-0.00281741,0.0114722,0.010354,hpAfrica1,United_States,North_America,North_America_United_States
GCA_014496365.1,-0.0168547,0.0218381,0.015295,-0.0162769,0.00831234,0.0028675,-0.00607648,-0.00619426,-0.000454017,0.00125504,6.70578e-05,0.00127205,0.00210139,-0.00233587,-0.000570404,-0.0199624,0.00508148,-0.00814539,0.0152729,0.0118675,hpAfrica1,United_States,North_America,North_America_United_States
GCA_014496715.1,-0.0160956,0.0174121,0.0134914,-0.0155422,0.00606846,0.00280348,-0.00742001,-0.00750194,0.00472234,-0.00155636,-0.00263436,-0.0041003,0.00544013,-0.00900277,0.000434267,-0.0137646,0.000884541,-0.00499109,0.0146768,0.0122492,hpAfrica1,United_States,North_America,North_America_United_States
GCA_014496035.1,-0.0172017,0.0226006,0.015396,-0.0167383,0.00774756,0.00393368,-0.00615575,-0.00443855,0.0109343,-0.00176796,-0.00167649,0.0068891,0.00882447,-0.0119778,-0.0061577,-0.0119852,0.000317567,-0.00263956,0.0175427,0.0120047,hpAfrica1,United_States,North_America,North_America_United_States
GCA_014498005.1,-0.0165063,0.0208111,0.0146973,-0.0172435,0.00878837,0.00309644,-0.00858071,-0.00876556,0.00631634,-0.00151811,-0.00598284,-0.00230538,0.00412348,-0.00291024,-0.00270924,-0.0116743,0.0039101,-0.0052842,0.0103678,0.0074207,hpAfrica1,United_States,North_America,North_America_United_States
GCA_014496025.1,-0.0165219,0.0206905,0.0143307,-0.0161244,0.00722548,0.00442865,-0.00668167,-0.00738708,0.011254,-0.00224181,-0.00691613,-0.00572283,0.00370149,-0.00650214,-0.000211655,-0.00688147,0.00101866,-0.00477277,0.0108562,0.00813026,hpAfrica1,United_States,North_America,North_America_United_States
GCA_014496675.1,-0.016902,0.0217795,0.0152634,-0.0166576,0.00904227,0.00277061,-0.00768331,-0.00725513,0.00774327,-0.00320613,0.00180733,0.0238384,0.0110869,-0.0111155,-0.00498708,-0.00702691,0.000260344,-0.00351562,0.00983821,0.00901911,hpAfrica1,United_States,North_America,North_America_United_States
GCA_014496495.1,-0.0172371,0.0207226,0.0143378,-0.0154633,0.0052219,0.00362721,-0.000417261,0.000166862,0.0162653,-0.00763322,-0.00856331,-0.00845113,0.00372761,-0.00243355,0.000885505,0.0192792,0.000120261,0.00207389,-0.00522527,-0.00220504,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009741205.1,-0.0175651,0.0211326,0.0154351,-0.0164239,0.00786674,0.0034578,-0.00678245,-0.00625976,0.00694639,-0.000335341,-0.00231156,0.00688951,0.00826917,-0.0142806,-0.00254029,-0.0106355,-0.00224523,-0.00343821,0.0112482,0.0112671,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740985.1,-0.0172921,0.022046,0.0155255,-0.0171856,0.00713249,0.00442437,-0.00723191,-0.00560476,0.0121898,-0.00351284,-0.00358961,0.00580981,0.00907139,-0.00962447,-0.00304511,-0.0109239,-0.000475768,-0.00383919,0.0120134,0.0101542,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740815.1,-0.0171512,0.0225607,0.0161346,-0.0170877,0.00881522,0.00421863,-0.00471909,-0.00497438,0.0105129,-0.00419159,-0.000131825,0.00961349,0.0045848,-0.00570791,-0.0033896,0.00216732,0.00272864,-0.00191708,0.00667376,0.00949423,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740315.1,-0.0172957,0.0219758,0.0154554,-0.017235,0.00716179,0.00442378,-0.00700578,-0.00558939,0.0124091,-0.00355937,-0.0032853,0.00566799,0.00942354,-0.00983356,-0.00281962,-0.011497,-0.000212833,-0.00414422,0.012001,0.0102277,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740535.1,-0.0168356,0.023289,0.0162252,-0.0173431,0.00832607,0.00401114,-0.00589876,-0.00568286,0.0096064,-0.00286065,-0.00439574,-0.00536778,0.00297952,-0.00493088,-6.1187e-05,-0.0153555,0.00327486,-0.0036794,0.0112487,0.0099815,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740925.1,-0.0168596,0.0219803,0.0156855,-0.0160084,0.00751725,0.00383953,-0.00404164,-0.00418772,0.00739805,-5.90557e-05,-0.00496614,-0.00697524,0.00186525,-0.0062198,-0.00194434,-0.0151929,0.000278721,-0.00915554,0.0146911,0.0125325,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009741165.1,-0.0171206,0.0233539,0.0148503,-0.0170735,0.00726888,0.00372214,-0.00693278,-0.00578114,0.00724089,-0.00156503,-0.00437491,-0.00314749,0.00311048,-0.00731954,-0.00295218,-0.0110335,0.00117341,-0.00361203,0.0114826,0.00562955,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740565.1,-0.0173168,0.0232723,0.0158772,-0.0175296,0.00846954,0.00399497,-0.00643574,-0.00363059,0.0115108,-0.000894421,-0.00598153,-0.00573856,0.00455569,-0.00556689,-0.001093,-0.0133255,0.00129735,-0.0070333,0.0133535,0.0142479,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740785.1,-0.0164398,0.0167739,0.0128619,-0.0129836,0.00467259,0.0022497,-0.00410466,-0.00504592,0.00479729,0.00208342,-0.00378164,-0.00644579,-0.000156555,-0.00248984,-0.00264336,-0.000597981,-0.00198976,-0.00341833,0.00492698,0.000661402,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740575.1,-0.0169655,0.0224243,0.0156953,-0.0170037,0.0069894,0.00411448,-0.00641087,-0.00558477,0.00783401,-0.0023371,-0.00403302,-0.00496692,0.000396703,-0.00775556,-0.00088608,-0.0145862,0.000539529,-0.00490249,0.0124274,0.00744876,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740465.1,-0.0165694,0.0178959,0.0130597,-0.0128718,0.00613753,0.00332929,-0.00639614,-0.00471889,0.00703304,0.000237287,-0.00112202,-0.00953909,-0.00161741,-0.0102767,0.000542361,-0.00628254,-0.000450007,-0.00224681,0.00410719,0.00975927,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740385.1,-0.0165472,0.0199591,0.0141012,-0.0144876,0.0064611,0.00380559,-0.00554447,-0.00403286,0.00585076,-0.00216138,-0.00465371,-0.00770692,-0.000686038,-0.00755363,0.00119208,-0.0129776,0.000895254,-0.00410849,0.0127208,0.012569,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009741085.1,-0.0167968,0.0222779,0.01586,-0.016265,0.00835866,0.00431114,-0.00308708,-0.00447627,0.0131871,-0.00537257,-0.00452613,0.00540865,0.00805822,-0.0110711,-0.00289981,0.0041604,2.58538e-05,0.00037424,0.00488217,0.00121021,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740645.1,-0.0170745,0.019458,0.0144535,-0.0141393,0.00634221,0.00375417,-0.00455717,-0.00503882,0.00300329,-0.000613172,0.000691054,6.70031e-06,0.00145824,-0.0031202,-0.00244482,-0.0116386,0.000104006,-0.00348407,0.0161789,0.00956467,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740805.1,-0.0169862,0.0218341,0.0156663,-0.0162535,0.00888231,0.00325286,-0.00824153,-0.00675113,0.00652064,-0.000732434,0.00025519,0.0127729,0.0102244,-0.0116168,-0.00156393,-0.013133,0.000372775,-0.00468211,0.0130707,0.00680964,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740495.1,-0.0173857,0.0232166,0.0165073,-0.0166654,0.00689793,0.00428734,-0.00555622,-0.0063122,0.00856934,-0.00151434,-0.004108,-0.00692544,0.00227053,-0.00670415,-0.0021494,-0.0156609,0.000898721,-0.00287202,0.0124108,0.0112321,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740485.1,-0.0166632,0.0215389,0.0112893,-0.0133291,0.00682869,0.00580733,-0.00424749,-0.00310231,0.0186854,-0.00617511,-0.00995697,-0.0154014,-0.00135197,-0.00458437,0.00436331,0.0557643,-0.000727936,0.0131446,-0.0255942,-0.0156804,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740735.1,-0.0173109,0.0236266,0.0159148,-0.017192,0.00846598,0.00397373,-0.00735696,-0.00656627,0.00807417,-0.00167486,-0.000249074,0.00550177,0.00588303,-0.0095693,-0.00242426,-0.0163602,-0.00374789,-0.00631205,0.0165716,0.00917529,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740525.1,-0.0170747,0.0224204,0.0157939,-0.0174835,0.00922595,0.0034788,-0.00566624,-0.00672842,0.00628063,-0.00272821,0.00204536,0.0113833,0.00638257,-0.00514233,-0.00266194,-0.00667875,-1.78181e-05,-0.00543795,0.014809,0.0087622,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740705.1,-0.0172913,0.0221407,0.0157575,-0.0164923,0.00878183,0.0034418,-0.00702829,-0.00668489,0.0116938,-0.00278244,-0.0048694,-0.00641591,0.00124997,-0.00605423,-0.00138421,-0.00826882,0.000798033,-0.00525519,0.0102032,0.011259,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740365.1,-0.0165663,0.0180241,0.0131034,-0.0129316,0.00624956,0.00333183,-0.0063337,-0.00508637,0.00744031,-0.000247775,-0.000592515,-0.0088432,-0.000634631,-0.010693,0.000293585,-0.00533398,-0.000757039,-0.00182696,0.00447041,0.0085082,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740685.1,-0.0171611,0.0221772,0.0150127,-0.0170113,0.00762042,0.00410379,-0.00435518,-0.00444199,0.0119318,-0.00219954,-0.00725639,-0.00699026,0.0048879,-0.00520444,0.00156448,-0.00784785,0.00260731,-0.0028778,0.0120723,0.0101638,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740325.1,-0.0149581,0.0155099,0.0135877,-0.0118436,0.0085232,0.00386601,-0.00498454,-0.00621509,0.00258986,0.00130234,0.00369095,0.00888352,-0.00147825,-0.00305552,-0.00308239,-0.0083695,-0.00185212,-0.00178327,0.00631635,0.00655856,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009741045.1,-0.0157809,0.0144004,0.0125529,-0.0116724,0.00761209,0.00284743,-0.00792078,-0.00696371,0.0162778,-0.00170227,-0.00970244,-0.0120769,0.00129233,-0.00426867,0.00332545,0.00293003,0.00281772,-0.00289813,0.00631208,0.00606426,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009741105.1,-0.0170044,0.0222153,0.0156738,-0.0158465,0.00727178,0.00337496,-0.00466884,-0.00209554,0.0137686,-0.00392188,-0.00608563,-0.00940683,0.00193039,-0.00448315,0.000109927,0.00271108,0.00235023,-0.00251247,0.00177485,0.00182531,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740845.1,-0.016974,0.0221705,0.0155902,-0.016614,0.00876676,0.00411491,-0.00812088,-0.00601736,0.0106205,-0.00303985,-0.000341929,0.00721244,0.00821305,-0.00977934,-0.00218993,-0.0159797,0.000266299,-0.00531236,0.013952,0.00745121,hpAfrica1,United_States,North_America,North_America_United_States
GCA_009740725.1,-0.0175158,0.0238694,0.0156024,-0.0175383,0.0085566,0.00382016,-0.00769858,-0.00696608,0.00591624,0.000736454,-0.00381602,-0.00254633,0.000951404,-0.00725035,0.000989637,-0.0183345,0.00041186,-0.00524579,0.0160539,0.00848071,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5630AA_AS,-0.0173518,0.0216972,0.0150852,-0.0169725,0.00827126,0.00353116,-0.0069675,-0.00677155,0.00840948,-0.00181831,1.38063e-05,0.0112333,0.0066548,-0.0103786,-0.00330599,-0.0166356,0.00169896,-0.00661722,0.0116108,0.0081171,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5624AA_AS,-0.0169134,0.0218508,0.0156508,-0.0163184,0.00890277,0.00335991,-0.00834182,-0.00656742,0.00649707,-0.000869591,2.65152e-05,0.0117995,0.00973216,-0.0111985,-0.00140608,-0.0137705,0.000624864,-0.00481553,0.0133778,0.00718369,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5640AA_AS,-0.0168488,0.0209799,0.0150141,-0.0151539,0.00748732,0.00398848,-0.00692614,-0.00721146,0.010628,-0.00128476,-0.0047274,-0.00906376,0.00198399,-0.00514627,-0.00183489,-0.0108907,0.00176909,-0.00604231,0.0136529,0.0115602,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5622AA_AS,-0.0164589,0.0201778,0.0142601,-0.0150905,0.00910646,0.00419885,-0.00839002,-0.00977748,0.0137304,-0.00208142,-0.000533411,0.00490063,0.00539931,-0.0122717,-0.00228293,-0.0096111,-0.000851015,-0.00305593,0.0164316,0.011582,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5508AA_AS,-0.0173086,0.0225515,0.016365,-0.0175789,0.00804015,0.00397706,-0.00746963,-0.00558068,0.00797274,-0.0023117,-0.00503231,-0.00317085,0.0032505,-0.00677306,-0.00106885,-0.015715,-0.00209886,-0.00497337,0.0148325,0.0125523,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5598AA_AS,-0.0171893,0.0221577,0.01596,-0.0163305,0.00801614,0.00296736,-0.00608284,-0.00717587,0.00879125,-0.00235042,-0.00402895,0.00277065,0.00477193,-0.0119467,0.000231128,-0.00961265,-0.000641873,-0.00361557,0.011944,0.00867257,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5647AA_AS,-0.0158517,0.0185244,0.0134675,-0.0138152,0.00834875,0.00374828,-0.00787984,-0.00917683,0.0135618,-0.00369767,-0.00842853,-0.00223869,0.0025353,-0.00398868,0.000613183,-0.0026917,0.00190581,-0.0031644,0.00746999,0.00725373,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5591AA_AS,-0.0167354,0.0206709,0.0149692,-0.0165865,0.0088147,0.00356716,-0.00664973,-0.00531832,0.0108752,-0.0030333,-0.000915679,0.0122558,0.00998862,-0.0119959,-0.00536629,-0.0110229,-0.00139603,-0.00772506,0.00818867,0.00959755,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5650AA_AS,-0.0175206,0.0238648,0.0156387,-0.0176802,0.00864925,0.00396925,-0.00774941,-0.00699128,0.00608312,0.000749556,-0.00355145,-0.00299461,0.000744856,-0.00725252,0.00104724,-0.019093,0.000451422,-0.00572879,0.0158532,0.00946524,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5704AA_AS,-0.0167976,0.0197996,0.0147907,-0.0136231,0.00705705,0.0039017,-0.00638251,-0.00309427,0.00971048,-0.00113561,-0.00549662,-0.00764001,0.00134416,-0.00751915,-0.00160718,-0.00875853,0.00332441,-0.0015162,0.00707367,0.00887508,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5631AA_AS,-0.0171466,0.022015,0.0157669,-0.0168834,0.00643099,0.00292278,-0.00582284,-0.00644927,0.00857126,-0.000921621,-0.0047049,-0.00585807,0.000680396,-0.00832256,-0.00336504,-0.00914257,-0.000703889,0.00166974,0.0104062,0.00725613,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5590AA_AS,-0.0164981,0.0179506,0.0130162,-0.0129648,0.00622107,0.00343673,-0.00620849,-0.00494228,0.00737256,-0.000273839,-0.000874211,-0.0099908,-0.00121099,-0.0104394,0.00028263,-0.00590638,-0.000657207,-0.00212527,0.00473596,0.009137,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5636AA_AS,-0.0170888,0.0230093,0.0161979,-0.0173773,0.00945697,0.00368182,-0.00838852,-0.0063089,0.00609501,0.000733242,-0.00044304,-0.00359719,-0.00133767,-0.00286833,0.000271753,-0.0124176,0.0014229,-0.005344,0.0151387,0.0146552,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5603AA_AS,-0.0158436,0.016369,0.0140991,-0.0137631,0.00975561,0.0034377,-0.00835245,-0.00980571,0.0133199,-0.00127563,-0.00515284,-0.00250329,0.00187005,-0.00738308,0.000523949,-0.0174579,0.00111461,-0.00327249,0.0147463,0.0135609,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5628AA_AS,-0.0159786,0.0180616,0.0141464,-0.014059,0.00769277,0.00306223,-0.00643419,-0.00619052,0.0141458,-0.00197276,-0.00404788,-0.0088459,0.00388127,-0.00750762,0.000324609,-0.0139921,0.00326734,-0.0019601,0.0161081,0.00936996,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5602AA_AS,-0.016891,0.0194487,0.0146493,-0.0141346,0.00639497,0.00319491,-0.00620542,-0.0056789,0.00951295,-0.000823001,-0.0050822,-0.00654869,0.00160255,-0.00631802,-0.0019855,-0.00926648,0.00226989,-0.00644519,0.0129827,0.00803,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5589AA_AS,-0.0175973,0.0230431,0.015773,-0.0169291,0.00786826,0.00263589,-0.00643094,-0.0065253,0.00416669,0.00023723,-0.00110173,-0.00657524,0.00406602,-0.00782396,-0.00129425,-0.0216914,0.00237802,-0.0100408,0.016585,0.0134572,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5604AA_AS,-0.0152798,0.0167503,0.0133948,-0.0138729,0.00769766,0.00346677,-0.0101421,-0.0102022,0.010405,-0.00350749,-0.0060728,-0.00445103,0.00215815,-0.00733737,-0.0020054,-0.0114096,0.00350045,-0.00266831,0.0147605,0.0127035,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5741AA_AS,-0.0150244,0.0146649,0.0131197,-0.0105676,0.00762338,0.00279274,-0.0031394,-0.00483009,0.00325343,0.000704389,0.000462412,-0.00334606,-0.00614208,-0.00235961,0.000598418,-0.0042502,0.0005052,-0.000946699,0.0018949,0.0066936,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5499AA_AS,-0.0168847,0.0206944,0.014994,-0.0165302,0.00873005,0.00448119,-0.007338,-0.00620474,0.00914808,-0.00319242,-0.00383424,-0.00511862,0.00685627,-0.00988604,-0.00130315,-0.0101617,0.0038739,-0.00639325,0.0147256,0.0146929,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5623AA_AS,-0.0168146,0.0199952,0.0141366,-0.015374,0.00737425,0.00341102,-0.00274538,-0.00319994,0.0142919,-0.00672815,-0.0111567,-0.00921392,0.00343854,-0.0055613,0.000744268,0.0081149,0.00316375,-0.00483197,-0.00186576,0.0024343,hpAfrica1,United_States,North_America,North_America_United_States
HEL_CA5612AA_AS,-0.017054,0.021787,0.0162065,-0.0173314,0.00815798,0.00415716,-0.00711531,-0.00779418,0.00449734,0.00011098,-0.00301465,-0.000695652,0.0046534,-0.0039527,-0.00124115,-0.0238229,0.0032672,-0.00690197,0.0150832,0.00937664,hpAfrica1,United_States,North_America,North_America_United_States
